track_id,cluster_vae,true_genre,language
MT0028602128,2,-1,-1
MT0028602140,2,-1,-1
MT0028603801,4,-1,0
MT0028609181,7,-1,0
MT0028615001,5,-1,0
MT0028617351,2,-1,-1
MT0028617657,1,-1,0
MT0028617797,1,-1,0
MT0028620567,8,-1,0
MT0028623145,7,-1,0
MT0028627699,6,-1,0
MT0028633715,2,-1,-1
MT0028648077,2,-1,-1
MT0028649897,2,-1,-1
MT0028655327,2,-1,-1
MT0028691865,4,-1,0
MT0028694655,9,-1,0
MT0028697763,2,-1,-1
MT0028698324,4,-1,0
MT0028703201,8,-1,0
MT0028709149,2,-1,-1
MT0028717129,2,-1,-1
MT0028750297,7,-1,0
MT0028752173,1,-1,0
MT0028753982,4,-1,0
MT0028754256,7,-1,0
MT0028758101,5,-1,0
MT0028772639,7,-1,0
MT0028776825,3,-1,0
MT0028782832,8,-1,0
MT0028790582,5,-1,0
MT0028793036,2,-1,-1
MT0028798040,7,-1,0
MT0028798502,9,-1,0
MT0028803170,2,-1,-1
MT0028810073,2,-1,-1
MT0028810869,6,-1,0
MT0028813190,7,-1,0
MT0028813196,9,-1,0
MT0028877759,2,-1,-1
MT0028878677,2,-1,-1
MT0028888763,4,-1,0
MT0028915582,1,-1,0
MT0028929933,2,-1,-1
MT0028931344,2,-1,-1
MT0028937743,7,-1,0
MT0028942506,4,-1,0
MT0028947009,2,-1,-1
MT0029033727,8,-1,0
MT0029045449,2,-1,-1
MT0029063409,2,-1,-1
MT0029065626,5,-1,0
MT0029080694,2,-1,-1
MT0029091265,9,-1,0
MT0029096179,2,-1,-1
MT0029099688,2,-1,-1
MT0029133325,1,-1,0
MT0029143372,3,-1,0
MT0029165558,2,-1,-1
MT0029166572,9,-1,0
MT0029174947,8,-1,0
MT0029196396,1,-1,0
MT0029492542,2,-1,-1
MT0029553110,2,-1,-1
MT0029574551,2,-1,-1
MT0029767615,2,-1,-1
MT0029772184,1,-1,0
MT0029825641,1,-1,0
MT0029852139,2,-1,-1
MT0029861029,9,-1,0
MT0029861679,2,-1,-1
MT0029874624,2,-1,-1
MT0029877658,2,-1,-1
MT0029976595,2,-1,-1
MT0029990383,8,-1,0
MT0030006612,9,-1,0
MT0030007733,5,-1,0
MT0030036616,2,-1,-1
MT0030039996,3,-1,0
MT0030074137,9,-1,0
MT0030075668,2,-1,-1
MT0030097307,9,-1,0
MT0030097602,7,-1,0
MT0030124886,2,-1,-1
MT0030153479,2,-1,-1
MT0030155408,2,-1,-1
MT0030160582,5,-1,0
MT0030177407,7,-1,0
MT0030184605,6,-1,0
MT0030191396,3,-1,0
MT0030203700,6,-1,0
MT0030203729,7,-1,0
MT0030211400,1,-1,0
MT0030212531,5,-1,0
MT0030214520,5,-1,0
MT0030233759,5,-1,0
MT0030234774,2,-1,-1
MT0030247926,7,-1,0
MT0030248025,1,-1,0
MT0030252676,2,-1,-1
MT0030271679,2,-1,-1
MT0030273093,2,-1,-1
MT0030282816,2,-1,-1
MT0030282917,2,-1,-1
MT0030286920,2,-1,-1
MT0030289937,4,-1,0
MT0030291182,7,-1,0
MT0030297713,2,-1,-1
MT0030304982,2,-1,-1
MT0030311936,2,-1,-1
MT0030319227,5,-1,0
MT0030321464,2,-1,-1
MT0030324011,7,-1,0
MT0030327630,7,-1,0
MT0030349080,4,-1,0
MT0030362174,4,-1,0
MT0030362299,9,-1,0
MT0030369896,6,-1,0
MT0030400613,2,-1,-1
MT0030407300,6,-1,0
MT0030422114,2,-1,-1
MT0030423371,8,-1,0
MT0030435905,2,-1,-1
MT0030438262,6,-1,0
MT0030442334,2,-1,-1
MT0030458207,3,-1,0
MT0030481692,9,-1,0
MT0030481897,2,-1,-1
MT0030484925,4,-1,0
MT0030487841,6,-1,0
MT0030489320,7,-1,0
MT0030494794,2,-1,-1
MT0030495725,2,-1,-1
MT0030499533,4,-1,0
MT0030504803,1,-1,0
MT0030597498,3,-1,0
MT0030646708,9,-1,0
MT0030677343,2,-1,-1
MT0030968017,4,-1,0
MT0031024722,7,-1,0
MT0031036016,2,-1,-1
MT0031049140,5,-1,0
MT0031292023,2,-1,-1
MT0031336251,2,-1,-1
MT0031365452,2,-1,-1
MT0031375281,6,-1,0
MT0031462756,2,-1,-1
MT0031495046,2,-1,-1
MT0031498585,8,-1,0
MT0031508823,2,-1,-1
MT0031514928,2,-1,-1
MT0031544440,2,-1,-1
MT0031548988,6,-1,0
MT0031555265,7,-1,0
MT0031574394,4,-1,0
MT0031593348,3,-1,0
MT0031600223,2,-1,-1
MT0031615037,3,-1,0
MT0031615488,2,-1,-1
MT0031618741,5,-1,0
MT0031626819,4,-1,0
MT0031661393,7,-1,0
MT0031664726,1,-1,0
MT0031685353,2,-1,-1
MT0031693432,1,-1,0
MT0031716439,2,-1,-1
MT0031721956,2,-1,-1
MT0031726825,9,-1,0
MT0031733848,1,-1,0
MT0031783178,2,-1,-1
MT0031807708,2,-1,-1
MT0031826295,4,-1,0
MT0031826774,6,-1,0
MT0031827474,2,-1,-1
MT0031834881,6,-1,0
MT0031841471,9,-1,0
MT0031855026,2,-1,-1
MT0031861483,7,-1,0
MT0031868141,9,-1,0
MT0031875986,7,-1,0
MT0031886830,2,-1,-1
MT0031892359,2,-1,-1
MT0031893087,4,-1,0
MT0031898123,2,-1,-1
MT0031901408,2,-1,-1
MT0031903528,4,-1,0
MT0031907365,2,-1,-1
MT0031912859,7,-1,0
MT0031914705,2,-1,-1
MT0031917087,9,-1,0
MT0031917220,2,-1,-1
MT0031919267,2,-1,-1
MT0031919561,5,-1,0
MT0031922089,2,-1,-1
MT0031924755,5,-1,0
MT0031925901,7,-1,0
MT0031926476,2,-1,-1
MT0031939057,6,-1,0
MT0031940284,2,-1,-1
MT0031951901,2,-1,-1
MT0031952089,2,-1,-1
MT0031964947,1,-1,0
MT0031972398,2,-1,-1
MT0031979912,9,-1,0
MT0031995272,2,-1,-1
MT0031996487,4,-1,0
MT0031996897,9,-1,0
MT0032001427,9,-1,0
MT0032039381,2,-1,-1
MT0032048707,6,-1,0
MT0032050779,6,-1,0
MT0032060949,6,-1,0
MT0032061091,4,-1,0
MT0032061241,2,-1,-1
MT0032093528,9,-1,0
MT0032157716,7,-1,0
MT0032181833,2,-1,-1
MT0032235381,5,-1,0
MT0032297238,2,-1,-1
MT0032332758,6,-1,0
MT0032405040,2,-1,-1
MT0032405359,1,-1,0
MT0032623363,2,-1,-1
MT0032628164,5,-1,0
MT0032643023,1,-1,0
MT0032651589,7,-1,0
MT0032665811,7,-1,0
MT0032669866,3,-1,0
MT0032673223,4,-1,0
MT0032682675,9,-1,0
MT0032698237,2,-1,-1
MT0032698280,2,-1,-1
MT0032701682,9,-1,0
MT0032723940,4,-1,0
MT0032724130,2,-1,-1
MT0032757175,9,-1,0
MT0032760813,2,-1,-1
MT0032768117,6,-1,0
MT0032768122,7,-1,0
MT0032778604,9,-1,0
MT0032782452,5,-1,0
MT0032892262,4,-1,0
MT0032957418,5,-1,0
MT0033004298,2,-1,-1
MT0033061162,5,-1,0
MT0033084992,2,-1,-1
MT0033097471,7,-1,0
MT0033126079,2,-1,-1
MT0033155511,7,-1,0
MT0033159895,4,-1,0
MT0033177286,2,-1,-1
MT0033218453,9,-1,0
MT0033226848,6,-1,0
MT0033252621,5,-1,0
MT0033258989,4,-1,0
MT0033262254,4,-1,0
MT0033262547,1,-1,0
MT0033287096,7,-1,0
MT0033287114,2,-1,-1
MT0033293296,2,-1,-1
MT0033317646,2,-1,-1
MT0033319941,6,-1,0
MT0033326377,2,-1,-1
MT0033345959,6,-1,0
MT0033365015,3,-1,0
MT0033376569,9,-1,0
MT0033380436,2,-1,-1
MT0033381821,5,-1,0
MT0033388898,2,-1,-1
MT0033389924,2,-1,-1
MT0033391277,9,-1,0
MT0033391280,2,-1,-1
MT0033397838,2,-1,-1
MT0033397942,4,-1,0
MT0033399262,2,-1,-1
MT0033410438,9,-1,0
MT0033415296,2,-1,-1
MT0033430737,6,-1,0
MT0033442719,2,-1,-1
MT0033443279,2,-1,-1
MT0033444885,2,-1,-1
MT0033459750,7,-1,0
MT0033461826,2,-1,-1
MT0033470806,1,-1,0
MT0033473090,4,-1,0
MT0033493473,6,-1,0
MT0033512773,4,-1,0
MT0033717316,6,-1,0
MT0033733581,1,-1,0
MT0033784855,2,-1,-1
MT0033818006,5,-1,0
MT0033841575,4,-1,0
MT0033940994,2,-1,-1
MT0033958450,7,-1,0
MT0033974184,5,-1,0
MT0033987987,6,-1,0
MT0033993440,1,-1,0
MT0033994043,3,-1,0
MT0033998763,2,-1,-1
MT0034005433,2,-1,-1
MT0034013916,7,-1,0
MT0034015731,2,-1,-1
MT0034064577,6,-1,0
MT0034085485,2,-1,-1
MT0034094847,9,-1,0
MT0034106363,2,-1,-1
MT0034113973,1,-1,0
MT0034125967,1,-1,0
MT0034130398,2,-1,-1
MT0034136847,1,-1,0
MT0034138322,6,-1,0
MT0034148562,2,-1,-1
MT0034160981,2,-1,-1
MT0034165427,2,-1,-1
MT0034185119,3,-1,0
MT0034186195,2,-1,-1
MT0034186620,2,-1,-1
MT0034191542,4,-1,0
MT0034197846,4,-1,0
MT0034203861,2,-1,-1
MT0034210118,2,-1,-1
MT0034211183,1,-1,0
MT0034212119,2,-1,-1
MT0034225020,9,-1,0
MT0034230990,5,-1,0
MT0034378005,2,-1,-1
MT0034403159,6,-1,0
MT0034403951,5,-1,0
MT0034408055,2,-1,-1
MT0034410340,6,-1,0
MT0034422157,6,-1,0
MT0034426806,7,-1,0
MT0034429136,6,-1,0
MT0034518366,5,-1,0
MT0034549623,1,-1,0
MT0034551604,1,-1,0
MT0034552648,1,-1,0
MT0034555338,2,-1,-1
MT0034560618,1,-1,0
MT0034563474,4,-1,0
MT0034574251,5,-1,0
MT0034577222,2,-1,-1
MT0034577404,5,-1,0
MT0034670435,7,-1,0
MT0034677542,1,-1,0
MT0034687388,3,-1,0
MT0034694413,1,-1,0
MT0034695587,2,-1,-1
MT0034706827,9,-1,0
MT0034731020,2,-1,-1
MT0034800740,1,-1,0
MT0034816599,2,-1,-1
MT0034852831,6,-1,0
MT0034893754,2,-1,-1
MT0034988131,4,-1,0
MT0034991842,7,-1,0
MT0034992204,9,-1,0
MT0034992752,2,-1,-1
MT0034992958,1,-1,0
MT0034996484,5,-1,0
MT0035000258,2,-1,-1
MT0035007057,2,-1,-1
MT0035013189,3,-1,0
MT0035014333,2,-1,-1
MT0035037927,9,-1,0
MT0035108409,6,-1,0
MT0035119161,5,-1,0
MT0035133312,2,-1,-1
MT0035241621,2,-1,-1
MT0035241675,7,-1,0
MT0035285414,7,-1,0
MT0035316286,5,-1,0
MT0035322836,7,-1,0
MT0035323832,2,-1,-1
MT0035327119,2,-1,-1
MT0035332435,1,-1,0
MT0035332835,7,-1,0
MT0035334027,2,-1,-1
MT0035518031,2,-1,-1
MT0035833639,4,-1,0
MT0035974809,6,-1,0
MT0035974819,6,-1,0
MT0036111736,2,-1,-1
MT0036111751,2,-1,-1
MT0036111757,7,-1,0
MT0036217440,2,-1,-1
MT0036368550,6,-1,0
MT0037985737,8,-1,0
MT0039250520,7,-1,0
MT0040033011,2,-1,-1
MT0041030749,6,-1,0
Mac and Brad,0,117,-1
Mad World,0,1,-1
Maggie's Farm,0,102,-1
Magic Road,0,116,-1
Make My Day,0,56,-1
Mama Said Knock You Out,0,117,-1
Mama of Mine,0,117,-1
Mama's Pearl,0,56,-1
Maria Elena,0,42,-1
Marmoset,0,102,-1
Mary Pickford,0,86,-1
Mary's Place,0,102,-1
Mastermind,0,102,-1
May It Be,0,0,-1
Maybe I'm Right,0,42,-1
Ma�ana (Is Soon Enough for Me),0,86,-1
Me Against the World,0,117,-1
Me and Jesus,0,42,-1
Mean to Me,0,18,-1
Megalodon,0,102,-1
Melancholy Man,0,102,-1
Memories of a Colour,0,102,-1
Memphis in the Meantime,0,4,-1
Mercyful Fate,0,102,-1
Mermaid,0,102,-1
Messin' with the Kid,0,18,-1
Mexicali Rose,0,42,-1
Mic Check,0,102,-1
Middle Class Revolt,0,102,-1
Midnight Creeper,0,56,-1
Midnight Lady,0,56,-1
Mighty Healthy,0,117,-1
Mighty Love,0,56,-1
Millionaire Playas,0,117,-1
Mind Seduction,0,56,-1
Mindbreaker,0,56,-1
Mine,0,117,-1
Mine for the Taking,0,56,-1
Miracle,0,29,-1
Misery Man,0,56,-1
Mississippi You're on My Mind,0,42,-1
Misty,0,86,-1
Misty Morning Rain,0,42,-1
Modern Dance,0,102,-1
Modulation,0,61,-1
Moment Made for Worshipping,0,97,-1
Monsters Ball Restrung,0,117,-1
Moody's Mood for Love,0,86,-1
Moog Island,0,56,-1
Moonlight Lady,0,88,-1
Moonlight in Vermont,0,86,-1
More,0,102,-1
More Than Rain,0,102,-1
More Than This,0,102,-1
More Than a Girl,0,116,-1
More Than a Woman,0,2,-1
More Trife Life,0,117,-1
Mortuary Love Affair,0,85,-1
Mosh,0,117,-1
Mother's Last Farewell Kiss,0,42,-1
Moto Psycho,0,102,-1
Mountain to Sound,0,102,-1
Mr. Blue Sky,0,3,-1
Mr. Jones (Ballad of a Thin Man),0,102,-1
Mr. Lucky,0,56,-1
Mr. Man,0,102,-1
Murder of a Teenage Life,0,117,-1
Murkin Season,0,117,-1
Music,0,33,-1
Mustang Sally,0,116,-1
My City of Ruins,0,102,-1
My Damnation,0,56,-1
My Disaster,0,102,-1
My Elusive Dreams,0,42,-1
My Girl,0,102,-1
My Heart Cries for You,0,153,-1
My Hometown,0,102,-1
My Kind of Girl,0,86,-1
My Last Affair,0,18,-1
My Last Chance With You,0,42,-1
My Life,0,102,-1
My Old Flame,0,86,-1
My One Desire,0,102,-1
My Rules,0,102,-1
My Summer Vacation,0,65,-1
My Sweet Hunk O' Trash,0,86,-1
My Sweet Prince,0,102,-1
My Wrathful Eyes,0,56,-1
My-My Kind of a Girl,0,102,-1
Mystery Train,0,18,-1
N Dey Say,0,116,-1
Nadine,0,102,-1
Nailed to the Gun,0,56,-1
Namast�,0,56,-1
Narcoleptic,0,102,-1
Natural Disaster,0,51,-1
Naughty Girl,0,102,-1
Necrophiliac,0,102,-1
Need a Little Help,0,42,-1
Neon Moon,0,42,-1
Never Again,0,56,-1
Never Coming Home,0,102,-1
Never Mind,0,42,-1
Never Too Much,0,102,-1
New Leaf,0,102,-1
New Strings,0,42,-1
New World,0,102,-1
Nice Try Suicide Guy,0,102,-1
Night Fever,0,2,-1
Night Games,0,102,-1
Night and Day,0,86,-1
Night of the Femaliens,0,85,-1
Nightingale,0,86,-1
Nightmare in Ashes and Blood,0,56,-1
Nihilism 2002,0,85,-1
No Easy Way Out,0,102,-1
No Money Down,0,102,-1
No More Looking for Love,0,56,-1
No One Can Do It Better,0,117,-1
No Rollin' Blues,0,18,-1
No Sympathy,0,120,-1
No Tomorrow,0,102,-1
No Vacation from the Blues,0,42,-1
No Vaseline,0,65,-1
Nocturnal Fear,0,102,-1
North Country Blues,0,61,-1
Not Dark Yet,0,102,-1
Not Fair,0,56,-1
Not Forgotten,0,102,-1
Not Gonna Get Us,0,56,-1
Not Tonight,0,116,-1
Not as a Stranger,0,153,-1
Not in Any Name,0,56,-1
Not the World's Prettiest,0,120,-1
Nothing,0,56,-1
Nothing Compares 2 U,0,1,-1
Nothings Happening by The,0,55,-1
Nothins Free,0,116,-1
Now I Know,0,102,-1
O Christmas Tree (O Tannenbaum),0,35,-1
"O Come, O Come, Emmanuel",0,116,-1
O Holy Night,0,32,-1
O Little Town of Bethlehem,0,78,-1
O Superman (For Massenet),0,14,-1
O' Come All Ye Faithful (Adeste Fideles),0,42,-1
O' Little Town of Bethlehem,0,42,-1
"Ob-La-Di, Ob-La-Da",0,102,-1
Obese Lowlifes Restrung,0,117,-1
Odds & Frauds,0,102,-1
Odious & Devious,0,56,-1
Of Devilish Tongues,0,56,-1
Of Mercury and Mercury,0,56,-1
Of Walking Abortion,0,102,-1
Oh Girl,0,120,-1
Oh Yes,0,56,-1
"Oh, Pretty Woman",0,116,-1
"Oh, Red!!",0,18,-1
"Oh, Sister",0,102,-1
Old Apache Squaw,0,42,-1
Old Main Drag,0,56,-1
On Nature,0,85,-1
On a Night Like This,0,102,-1
"On the Atchison, Topeka and the Santa Fe",0,140,-1
On the Road Again,0,18,-1
Once,0,42,-1
Once I Loved,0,86,-1
Once in Love with Amy,0,140,-1
Onde Estas,0,102,-1
One Foundation,0,120,-1
One Four Seven One,0,102,-1
One Heartbeat,0,102,-1
One More Bite of the Apple,0,102,-1
One More Chance,0,102,-1
One Step Ahead,0,102,-1
One Step Over the Line,0,42,-1
One Two Brown Eyes,0,18,-1
One of These Mornings,0,102,-1
One-Sided Love Affair,0,42,-1
Only Jah Alone,0,120,-1
Only Our Rivers Run Free,0,61,-1
Only at Christmas Time,0,61,-1
Ooh Aah,0,117,-1
Out of Mind,0,102,-1
Out of This World,0,102,-1
Outside World,0,102,-1
Over You,0,102,-1
Over the Next Hill (We'll Be Home),0,42,-1
Over the Rainbow,0,140,-1
Overripe,0,85,-1
Overt Enemy,0,102,-1
P.S. I Love You,0,20,-1
Paint Out the Light,0,102,-1
Paint the Sky With Stars,0,85,-1
Pancho and Lefty,0,42,-1
Panic!!!!!,0,117,-1
"Papa's Got a Brand New Bag, Pt. 1",0,116,-1
Paradigm,0,61,-1
Paradise,0,116,-1
Paradise Beyond,0,85,-1
Paralyzed,0,53,-1
Paranoid,0,117,-1
Party,0,102,-1
Party Line,0,20,-1
Pay to Cum,0,102,-1
Peace Train,0,3,-1
Pearl of the Quarter,0,102,-1
Peer Pressure,0,102,-1
Pennywise,0,102,-1
Perfect Gentleman,0,117,-1
Perfect Moment,0,102,-1
Phantom Lord,0,77,-1
Phased,0,56,-1
Phat ('N' All Dat),0,117,-1
Pick U Up,0,102,-1
Pick Up the Oars and Row,0,42,-1
Picture Perfect Morning,0,61,-1
Piece by Piece,0,102,-1
Pink Cadillac,0,102,-1
Pink Pedal Pushers,0,84,-1
Pistol Grip Pump,0,102,-1
Plastic Man,0,102,-1
Platypus (I Hate You),0,4,-1
Play,0,56,-1
Please Don't Stop,0,102,-1
Plenty Good Lovin',0,102,-1
"Poems, Prayers and Promises",0,42,-1
Polka Dots and Moonbeams,0,86,-1
Poor Wayfaring Stranger,0,61,-1
Pop U,0,117,-1
Pops Rap III...All My Children,0,117,-1
Postfuturistika,0,56,-1
Potential New Boyfriend,0,42,-1
Praise of Death,0,102,-1
Preaching to the Converted,0,102,-1
Prelude to a Kiss,0,86,-1
Pressure,0,117,-1
Pretty Boy Floyd,0,61,-1
Pretty Paper,0,42,-1
Prey,0,56,-1
Price You Pay,0,102,-1
Prison Blues Come Down on Me,0,18,-1
Prison Song,0,6,-1
Private Eyes,0,17,-1
Problems,0,56,-1
Procession,0,102,-1
Promises,0,102,-1
"Promises, Promises",0,55,-1
Proof,0,102,-1
Psychopathy Red,0,102,-1
Psychotron,0,77,-1
Public Display Of Dismemberment,0,102,-1
Pulling Rabbits Out of a Hat,0,32,-1
Pulse of the Maggots,0,85,-1
Push 'Em Off,0,117,-1
Push Up on Me,0,102,-1
Pussyole (Old Skool),0,56,-1
Put 'Em Down Blues,0,86,-1
Put It Off Until Tomorrow,0,42,-1
Put Your Dreams Away,0,140,-1
Put Yourself in My Place,0,102,-1
Quarantine,0,56,-1
Quicksand,0,18,-1
Rags to Riches,0,116,-1
Rails,0,56,-1
Rain Rain,0,56,-1
Ran Away Dark,0,102,-1
Randy,0,42,-1
Rats!Rats!Rats!,0,102,-1
Ready or Not,0,102,-1
Ready to Die,0,117,-1
Ready to Rumble,0,117,-1
Reaganomics,0,102,-1
Real Gone Lover,0,42,-1
Real Nillaz,0,117,-1
Reason for the Season,0,42,-1
Reborn in Blasphemy,0,56,-1
Receiver,0,61,-1
Recipe for Hate...Warhorse,0,102,-1
Reckoning,0,102,-1
Red Blue Jeans and a Pony Tail,0,102,-1
Red Red,0,120,-1
Redemption Song,0,120,-1
Redneck,0,56,-1
Reed Jake,0,42,-1
Reflection,0,85,-1
Reminiscing,0,122,-1
Remnants of Whithered Decay [1990 Demo],0,102,-1
Renegade,0,117,-1
"Reno, Nevada",0,61,-1
Rentboy,0,56,-1
Reptile,0,102,-1
Restraining Order Blues,0,102,-1
Resurrection #9,0,102,-1
Return of da Don,0,117,-1
Revenge,0,102,-1
Rhythm Divine,0,88,-1
Rhythm Is Gonna Get You,0,56,-1
Ride,0,117,-1
Rider in the Rain,0,102,-1
Rifles,0,102,-1
Right Round,0,117,-1
"Ring, Telephone, Ring",0,153,-1
Rio [US Edit],0,102,-1
Rite Now,0,117,-1
River of Tears,0,102,-1
Rock 'N' Roll Outlaw,0,56,-1
Rock Dat,0,117,-1
Rock Like That,0,117,-1
Rock N' Roll High School,0,56,-1
Rock the House [Edit],0,56,-1
Rocket in My Pocket,0,56,-1
Rocks Will Fall,0,102,-1
Rockstar,0,6,-1
Rocky Mountain Breakdown,0,102,-1
Rocky Mountain Suite,0,102,-1
Roll 'Em Pete,0,18,-1
Rollin' With the Flow,0,42,-1
Roni,0,116,-1
Room 13,0,102,-1
Rope of Sand,0,61,-1
Rosalyn,0,102,-1
Rubber Biscuit,0,116,-1
Rudolph the Red-Nosed Reindeer,0,42,-1
Ruff Ryders' Anthem,0,117,-1
"Run Softly, Blue River",0,42,-1
Run for Your Life,0,102,-1
"Run, Nigger",0,35,-1
Runnin' from the Law,0,102,-1
Running Around,0,102,-1
Running Blind,0,42,-1
Running Out of Time,0,102,-1
Rush of Deliverance,0,56,-1
Sad Lisa,0,102,-1
Sad Professor,0,102,-1
Sadist Ways,0,56,-1
Sailing to Philadelphia,0,61,-1
Sally,0,102,-1
Sally Sue Brown,0,102,-1
Salutations,0,117,-1
Salvador,0,61,-1
Same Shit - Different Asshole,0,85,-1
Sanctify Yourself,0,102,-1
Sand and Foam,0,61,-1
Santa Baby,0,55,-1
Santa Claus Is Coming to Town,0,78,-1
Satan Lied to Me,0,42,-1
Satisfaction Guaranteed (Or Take Your Love Back),0,116,-1
Save Me,0,102,-1
Save a Bread,0,120,-1
Say,0,88,-1
Say I,0,102,-1
Say Something,0,1,-1
Scapegoat,0,56,-1
Scarborough Fair,0,85,-1
Scarface Groove,0,117,-1
Scotch & Soda,0,61,-1
Scrape the Surface,0,85,-1
Screaming and Yelling,0,102,-1
Screaming in the Night,0,73,-1
Secret (Take You Home),0,56,-1
Secrets of Sumerian Sphynxology,0,56,-1
See If I Care,0,42,-1
See You Again,0,102,-1
Send One Your Love,0,55,-1
Separation,0,56,-1
Separation of My Soul,0,56,-1
Serial Killer,0,102,-1
Set It Off,0,117,-1
Set You Free,0,42,-1
Settle for Nothing,0,102,-1
Seven,0,102,-1
Seven Day Weekend,0,102,-1
Sex Education,0,116,-1
Sex. Murder. Art.,0,102,-1
Sexy 17,0,56,-1
Sexy Dancer,0,56,-1
Shake It Well,0,18,-1
Shake Your Moneymaker,0,18,-1
Shall We Dance?,0,140,-1
She Be the One,0,88,-1
She Believes in Me,0,42,-1
She Can't Save Him,0,42,-1
She Fades Away,0,102,-1
She Got Me (When She Got Her Dress On),0,102,-1
She Never Cried in Front of Me,0,42,-1
She Suits Me to a Tee,0,18,-1
She's A Woman,0,42,-1
She's Coming Home With Me,0,56,-1
She's Leaving Home,0,102,-1
She's a Woman,0,102,-1
Shield Your Eyes,0,102,-1
Shiny Things,0,61,-1
Shoe Box,0,102,-1
Shoot on Sight (S.O.S.),0,117,-1
Shoplifting Clothes,0,102,-1
Shortfall,0,85,-1
Shortnin' Bread,0,18,-1
Shot Down,0,102,-1
Shotgun (Blues),0,18,-1
Show Down in Flames,0,102,-1
Showdown,0,56,-1
Shut the Fuck Up,0,56,-1
Siberian Divide,0,102,-1
Sickness,0,102,-1
Sight for Sore Eyes,0,102,-1
Signal Fire,0,102,-1
"Signed, Sealed, Delivered (I'm Yours)",0,116,-1
"Signed, Sealed, Delivered I'm Yours",0,116,-1
Signs,0,117,-1
Silence = Death,0,56,-1
Silent Night,0,78,-1
Silver Bells,0,78,-1
"Simple Man, Simple Dream",0,42,-1
Simple Pleasures,0,86,-1
Simple Things,0,97,-1
Sin,0,102,-1
Since I Fell for You,0,18,-1
Sing Sing Death House,0,56,-1
"Sing, Sing, Sing",0,18,-1
Singalong Junk,0,29,-1
Single Ladies (Put a Ring On It),0,40,-1
Skeleton,0,85,-1
Ski Mask Way,0,117,-1
Skid Row,0,18,-1
Skin Deep,0,102,-1
Skinfather,0,56,-1
Sklylark,0,120,-1
Skylark,0,86,-1
Slaughterhouse Ways,0,56,-1
Slavery Days,0,120,-1
Sleep Alone,0,56,-1
Sleep Now in the Fire,0,102,-1
Sleep Tight,0,29,-1
Sleepless Nights,0,42,-1
Sleepy Lagoon,0,55,-1
Slidin' on That Oil,0,117,-1
Slings and Arrows,0,56,-1
Sloppy Drunk Blues,0,18,-1
Slow Down,0,116,-1
Slow Walking Mama,0,18,-1
Snowflakes of Love,0,78,-1
Snuff,0,102,-1
So Emotional,0,56,-1
So Fucked Up,0,102,-1
So Lonely,0,42,-1
So Many Ways,0,116,-1
So Simple,0,102,-1
So Sweetly Around Me,0,102,-1
So What,0,23,-1
Sober and Irrelevant,0,102,-1
Soldier,0,117,-1
Solitary Winter Night,0,102,-1
Solitude,0,86,-1
Some People,0,42,-1
Some Say I'm Running,0,42,-1
Somebody Bigger Than You and I,0,102,-1
Somebody Loves You,0,42,-1
Somebody Told Me,0,117,-1
Someday at Christmas,0,78,-1
Someone,0,42,-1
Someone Singing,0,61,-1
Someone's Gotta Cry,0,42,-1
Somethin' 4 da Honeyz,0,116,-1
Something You Got,0,86,-1
Somethings,0,102,-1
Sometimes,0,102,-1
Somewhere,0,18,-1
Song for a Blue Guitar,0,4,-1
Soon to Be Dead,0,56,-1
Sophia,0,153,-1
Sorrowfilled,0,56,-1
Soul Devourer,0,56,-1
Soul in Flames,0,56,-1
"South America, Take It Away!",0,153,-1
Southern California,0,42,-1
Spam,0,35,-1
Spanish Eyes,0,88,-1
Spies in the Wires,0,14,-1
Spirit,0,102,-1
Spirit Voices,0,61,-1
Spirit in Black,0,102,-1
Spiritual Law,0,102,-1
Spit to See the Shine,0,102,-1
Split Open and Melt,0,86,-1
Sputnik,0,18,-1
Squeeze Me,0,86,-1
St. Judy's Comet,0,29,-1
Stand as One and Fight for Glory,0,85,-1
Stand!,0,56,-1
Star,0,56,-1
Stardust,0,86,-1
Starlite Diner,0,42,-1
Starry Eyed Surprise,0,56,-1
State of Mind,0,56,-1
State of the World Address,0,102,-1
Station 5: The Pearl,0,102,-1
Station Approach,0,102,-1
Steady Mobbin',0,117,-1
Steal My Kisses,0,102,-1
Stella by Starlight,0,86,-1
Steppin' Out With My Baby,0,140,-1
Still,0,116,-1
Still Grimey,0,117,-1
Stomp,0,122,-1
Stoned Is the Way of the Walk,0,117,-1
Stormy Monday Blues,0,86,-1
Stormy Weather [Index0:breakdown/index1:complete Alternative Take,0,86,-1
Story of My Life,0,18,-1
Straight Out of Line,0,102,-1
Straight to Hell,0,102,-1
Strange,0,42,-1
Strangers in the Night,0,55,-1
Street Corner,0,116,-1
Strong Box,0,102,-1
Stubborn Kind of Fellow,0,116,-1
Stubborn Kind of Fellow [Single Version (Mono)],0,116,-1
"Stupid, Stupid War",0,102,-1
Sub-Culture,0,102,-1
Success,0,56,-1
Such a Sick Boy,0,56,-1
Suck the Dog,0,102,-1
Suffer the Little Children to Come Unto Me,0,85,-1
Sugar,0,117,-1
Suicide,0,117,-1
Suicide Harlequin,0,56,-1
Summer Days,0,102,-1
Sunflower,0,42,-1
Sunglasses at Night 2003,0,56,-1
Sunny,0,55,-1
Sunrise,0,1,-1
Supa Hypnotic,0,116,-1
Super-Charger Heaven,0,102,-1
